102,512
1535,351
1535,2718
1535,512
1535,1350
743,743
743,5622
743,262
743,983
797,512
797,2898
797,60
797,797
960,2722
960,184
960,738
960,110
960,915
960,508
960,980
960,800
960,984
960,729
960,986
960,122
960,979
960,6991
960,512
80,122
80,54
80,512
80,125
80,2853
80,6943
482,28
482,3641
482,3935
482,66
482,881
482,467
482,512
482,738
482,54
482,2775
482,482
482,244
3195,3195
3195,917
917,621
917,917
917,110
917,49
917,66
917,1011
917,2718
917,3044
917,154
917,512
917,458
28,837
28,6669
28,28
28,879
28,754
28,1108
28,1955
28,672
28,166
28,512
28,1725
28,244
28,3282
28,2775
28,262
28,100
837,837
837,212
837,3203
837,3511
837,915
837,145
837,3708
837,508
837,882
837,986
837,3365
879,184
879,508
879,882
879,206
879,66
879,3044
879,938
754,938
672,508
66,66
66,800
66,110
66,985
66,154
66,5442
66,54
66,1113
66,508
66,6894
66,212
66,967
66,2427
66,262
66,244
66,882
66,1502
66,980
66,984
66,1011
66,1007
66,965
66,6445
66,546
66,5297
66,570
66,938
66,512
66,120
66,4692
55,262
55,1172
127,127
253,253
253,512
508,508
508,262
508,212
508,882
508,7385
508,363
508,206
508,792
508,1113
508,85
508,941
508,161
508,6488
508,4301
508,122
508,962
508,964
508,1081
508,3708
508,1440
508,306
508,137
508,184
508,6516
508,79
508,1024
508,6663
508,1000
508,4692
508,3511
508,6
508,504
508,1631
508,21
508,866
508,1423
508,1326
508,76
508,4644
508,118
508,317
508,1762
508,6832
508,6894
508,1204
508,738
508,2427
508,449
508,1495
508,458
508,6876
508,136
508,5810
508,5132
508,3365
508,7061
508,729
508,142
508,113
508,6408
508,6560
508,7104
508,7010
508,3906
508,1632
508,570
508,5622
508,725
508,244
508,938
508,968
508,100
508,615
508,3293
508,503
508,536
508,54
508,4397
508,5995
508,1007
508,7116
508,1036
508,999
508,121
508,2718
508,2818
508,1114
508,967
508,32
508,134
508,1002
508,145
508,7353
508,1931
508,6238
508,2061
508,4403
508,986
508,7387
508,7398
508,3088
508,214
508,154
508,1004
508,6965
508,7421
508,985
508,4450
508,170
508,679
508,695
508,33
508,5168
508,2707
508,848
508,2426
508,4338
508,7440
508,6868
508,6490
508,1011
508,2167
508,969
508,7025
508,6828
508,1327
508,6574
508,2708
508,133
508,1853
508,5442
508,2572
467,792
467,64
569,184
569,6445
569,4953
836,262
836,512
836,727
192,244
192,512
32,951
32,32
32,2722
32,999
32,206
32,212
32,1440
32,800
32,1323
32,570
32,938
32,799
32,1324
32,1627
114,512
138,42
138,156
138,136
374,512
113,738
113,113
113,938
113,512
113,262
113,96
113,1113
881,453
881,938
881,512
729,110
729,882
86,86
110,110
110,212
110,118
110,985
110,54
110,1369
110,1731
110,969
110,3117
110,7386
110,882
110,720
110,6828
110,941
110,548
110,337
110,963
110,177
110,967
110,230
110,7153
110,890
110,3262
110,268
212,212
212,985
212,964
212,882
212,262
212,154
212,1113
212,3708
212,915
212,4692
212,866
212,1326
212,938
212,941
212,85
212,6876
212,2427
212,54
212,1036
212,1495
212,3511
212,967
212,570
212,738
212,7440
212,2167
212,962
212,5442
212,1440
212,156
212,2707
212,2718
212,1008
212,278
212,1007
212,5297
212,337
212,988
212,504
212,814
212,1009
212,601
212,1021
212,767
212,2612
212,6889
212,84
212,69
212,969
212,971
212,963
212,980
212,512
212,982
204,204
204,76
204,512
204,262
155,882
155,155
155,48
973,973
973,882
973,512
4878,4878
184,184
184,2718
184,6490
184,4689
184,512
184,262
184,1502
570,570
570,206
570,1114
570,738
570,7398
570,882
570,1327
570,1853
570,2708
570,970
570,938
570,6445
570,976
570,512
570,2535
570,255
570,2854
570,1735
570,48
1093,1093
6263,6263
546,882
546,682
1131,1131
2110,262
2266,963
2266,882
2266,915
2266,512
2266,332
2266,575
2266,2898
2266,2291
2266,597
2266,1504
2266,284
2266,5297
682,136
682,512
134,735
134,2775
471,512
262,262
262,5995
262,3511
262,6876
262,2707
262,7440
262,7025
262,6828
262,6574
262,363
262,4450
262,882
262,512
262,136
262,531
262,533
262,545
262,503
262,1005
262,1213
262,284
262,1350
262,1400
262,96
262,793
262,1481
262,738
262,983
262,1498
262,64
262,1478
262,941
262,1502
262,1499
262,1493
262,1507
262,541
262,1494
262,1508
262,1509
262,720
262,1513
262,105
262,813
262,1162
262,6500
262,1434
262,920
262,42
262,125
262,2589
262,120
262,2754
262,2523
262,13
262,3050
262,1473
262,999
262,548
262,74
262,805
262,809
262,69
262,918
262,3449
262,1156
262,6890
262,2006
262,615
262,2491
262,3194
262,2207
262,3995
262,7101
262,3365
262,177
262,6735
262,856
262,180
262,100
262,2853
262,71
262,1078
262,1505
262,1510
262,6547
262,987
262,7465
262,91
262,6943
262,1538
262,79
394,512
925,512
925,6943
244,1502
244,938
244,206
244,2775
244,1186
244,941
244,3471
244,6118
244,3695
244,3935
244,244
244,882
244,595
244,7007
244,71
244,4692
244,27
971,969
971,963
971,882
516,516
516,512
69,882
69,963
69,512
69,492
69,69
1434,512
723,723
723,156
955,955
5810,5810
128,512
2722,156
2722,2718
85,2427
85,85
85,1024
941,206
941,941
941,938
941,156
941,327
941,2718
941,882
941,512
941,915
941,2572
941,136
6609,512
628,156
628,2718
458,512
938,504
938,54
938,2818
938,363
938,1011
938,938
938,492
938,978
938,1113
938,964
938,1322
938,1029
938,799
938,967
938,962
938,318
938,1324
938,1325
938,720
938,986
938,206
938,1326
938,1327
938,800
938,120
938,942
938,976
938,137
938,975
938,968
938,984
938,411
938,1867
938,4692
938,122
938,6584
938,3906
938,7102
938,5063
938,4689
938,5442
938,980
938,1036
938,5608
938,6930
938,6892
938,6445
938,738
938,5938
938,214
938,2716
938,306
475,512
1110,725
54,915
54,122
54,2061
54,54
54,1024
54,4403
54,848
54,6876
54,1423
54,1113
999,156
999,512
999,882
999,915
2443,1176
2443,2443
2443,512
985,136
985,3482
985,3708
985,882
985,738
985,122
985,2427
985,6868
985,6490
985,963
985,1778
985,351
2061,4403
6894,3365
6894,882
6894,492
6894,512
6894,61
432,270
300,156
300,2718
300,2612
300,963
300,882
300,512
300,1626
300,300
1369,2718
1369,351
1369,720
96,145
96,156
96,2718
96,96
96,1323
96,3365
96,512
96,1248
96,915
122,64
122,122
122,318
122,720
122,125
122,512
122,60
122,2362
122,1920
122,48
5785,317
536,536
2391,2391
27,156
27,512
27,1178
27,882
2067,48
1024,1024
1024,882
1024,156
1024,2718
3511,610
3511,3511
3365,882
799,799
889,3044
889,512
889,889
889,890
2316,6906
969,964
969,882
969,969
969,206
969,963
969,980
969,512
969,915
969,1178
6700,156
2754,1073
738,738
738,882
738,206
738,964
738,963
738,512
738,2775
3708,4450
3708,2708
964,882
964,967
964,1011
964,5442
964,2718
964,968
964,1113
7398,7398
7398,2427
153,153
507,507
2850,915
133,133
133,182
133,982
133,156
133,2718
2708,1440
2708,156
2708,2708
882,720
882,206
882,982
882,800
882,6906
882,1011
882,5442
882,472
882,1113
882,962
882,504
882,882
882,967
882,1002
882,1036
882,363
882,4450
882,6868
882,970
882,767
882,980
882,986
882,4825
882,977
882,1008
882,975
882,278
882,968
882,1007
882,965
882,6490
882,1004
882,1323
882,963
882,6445
882,983
882,3935
882,5297
882,337
882,988
882,814
882,1009
882,2612
882,6889
882,978
882,1005
882,71
882,4692
882,48
720,963
720,5
720,146
720,512
363,363
363,206
363,1505
1742,512
1742,1504
206,1113
206,206
206,968
206,1011
206,1007
206,6490
206,1440
206,1004
206,1323
206,963
206,1036
206,6445
71,71
71,1178
182,4403
267,48
267,512
267,735
351,472
351,351
351,512
351,7101
792,792
918,1502
918,622
982,1502
982,1007
982,181
982,3432
982,219
982,188
982,2523
982,6915
800,492
800,512
129,2707
129,156
129,1460
129,2718
129,739
610,610
1270,1270
50,512
50,1502
1502,1036
1502,2292
1502,6454
1502,2491
1502,125
1601,1601
1828,154
1828,4338
1828,548
49,512
915,136
915,6906
915,915
915,154
915,383
915,453
915,6516
915,494
915,1460
915,523
915,6696
915,6490
915,2320
915,332
915,2319
915,252
915,512
915,269
915,597
915,31
915,327
725,2427
725,156
725,2718
1073,2718
126,512
260,1178
2243,33
492,154
492,7233
2718,735
2718,156
2718,173
2718,2727
2718,730
2718,2433
2718,767
2718,2114
2718,513
2718,940
2718,1271
2718,1460
2718,2707
2718,6407
2718,2714
2718,2716
2718,154
2718,1848
2718,6748
2718,1167
2718,6448
2718,2718
2718,2712
2718,494
2718,2721
2718,2482
2718,3549
2718,327
2718,2717
2718,136
2718,1144
2718,1236
2718,6696
2718,5
2718,747
2718,2711
2718,2719
2718,2603
2718,1801
2718,2728
2718,419
2718,2726
2718,6516
2718,504
2718,3695
2718,1550
2718,1323
2718,2641
2718,1440
136,156
136,512
136,1323
136,6871
136,693
136,177
136,6519
136,7176
136,805
4824,1178
145,512
145,1504
145,48
735,2707
735,1008
735,690
735,512
735,735
735,48
742,512
100,512
100,100
100,48
1459,1459
1011,1011
3194,3225
2907,1178
215,215
215,156
2291,2898
2291,512
3044,154
3044,4403
3044,422
3044,219
3044,202
3044,421
6560,512
154,156
154,154
154,1550
154,6696
154,3695
7258,156
1404,940
1404,156
815,512
309,512
2707,156
2707,327
2707,937
2707,1460
1167,156
1167,1167
453,512
453,453
1113,1204
1440,6876
1440,156
306,512
306,48
6516,6876
6516,2572
79,2775
79,48
4692,1178
504,504
504,156
504,963
504,512
1423,512
76,512
2427,6876
1495,1495
6876,6876
6876,3088
968,968
503,120
503,88
503,512
5995,512
5995,2572
1036,1036
2818,512
986,512
986,2011
4450,512
6490,6490
2167,2167
1327,512
1853,48
201,156
156,156
156,77
156,767
156,1271
156,6407
156,327
156,940
156,419
156,1323
156,2603
156,173
156,2712
156,2714
156,2482
156,1236
156,2716
156,2717
156,3695
156,2719
156,2721
156,1550
156,3549
156,5
156,494
156,1801
156,2641
156,1144
156,2726
156,1848
156,747
156,730
156,2727
156,513
156,2433
156,2728
156,1460
156,3038
156,548
156,523
156,2114
156,1827
156,2711
156,937
156,6696
156,6748
156,690
156,42
156,6448
156,188
156,2710
156,739
156,233
156,1534
156,462
156,2589
156,3076
1271,1271
419,512
2482,512
3695,1460
1550,512
5,5
5,937
5,462
5,512
5,2775
494,523
747,512
730,730
1460,2589
2114,462
937,937
6696,6696
690,512
42,188
42,512
188,512
2710,2710
739,512
233,512
980,1008
979,1504
1008,512
975,512
963,601
963,991
963,177
963,84
6445,1324
5297,60
84,512
177,512
270,597
318,318
318,5938
120,512
1867,512
146,512
43,512
512,283
512,371
512,447
512,466
512,473
512,348
512,622
512,125
512,870
512,61
512,1225
512,167
512,609
512,6802
512,1452
512,825
512,1226
512,1303
512,1725
512,1504
512,1559
512,369
512,1824
512,105
512,312
512,1766
512,2279
512,2284
512,2320
512,332
512,575
512,819
512,2452
512,2464
512,2471
512,2480
512,2492
512,181
512,2561
512,2575
512,2164
512,902
512,2586
512,6188
512,2535
512,673
512,2568
512,2898
512,239
512,180
512,512
512,3824
512,2025
512,3432
512,665
512,6637
512,255
512,2006
512,422
512,2292
512,6563
512,400
512,933
512,1136
512,727
512,1034
512,209
512,6245
512,2488
512,1786
512,6844
512,1626
512,7161
512,6067
512,6991
512,1455
512,600
512,6737
512,1373
512,1897
512,793
512,1581
512,6454
512,264
512,343
512,7001
512,2319
512,252
512,1159
512,2285
512,2854
512,890
512,1969
512,2031
512,2051
512,1191
512,2469
512,377
512,1719
512,6617
512,5028
512,4638
512,5663
512,3219
512,3444
512,922
512,2501
512,764
512,1570
512,259
512,530
512,636
512,680
512,415
512,847
512,230
512,997
512,2331
512,1377
512,1378
512,364
512,387
512,1738
512,1748
512,1769
512,323
512,1778
512,1788
512,372
512,1956
512,194
512,805
512,1248
512,1094
512,88
512,203
512,784
512,803
512,1350
512,1186
512,331
512,2009
512,3584
512,261
512,6732
512,2194
512,597
512,2407
512,1120
512,1774
512,31
512,1589
512,502
512,2454
512,2420
512,3015
512,1798
512,854
512,2942
512,441
512,91
512,1915
512,2349
512,3232
512,3237
512,3242
512,191
512,3248
512,1844
512,3255
512,2713
512,3269
512,1112
512,1729
512,26
512,1924
512,3277
512,2049
512,202
512,112
512,2273
512,2170
512,3258
512,2011
512,6474
512,6807
512,1424
512,1920
512,367
512,6843
512,1739
512,7042
512,1501
512,7153
512,6986
512,809
512,391
512,6938
512,538
512,1737
512,2981
512,2000
512,7318
512,924
512,817
512,1975
512,2523
512,47
512,6781
512,6915
512,1728
512,2801
512,6943
512,421
512,858
512,1513
512,3262
512,3222
512,3052
512,89
512,722
512,693
512,6519
512,1473
512,74
512,3449
512,6890
512,856
512,6547
512,6378
371,2789
125,6807
61,1788
1725,1504
1504,1924
1504,1581
1504,1743
1504,2165
1504,3250
1504,2321
2586,7001
2898,6454
2898,3219
2898,2170
2898,538
2898,1737
2898,367
665,48
665,1455
2488,1897
1455,269
2285,6943
890,890
1969,6943
3219,1178
269,6943
2011,2011
1769,1769
1956,1956
367,2775
6843,6843
817,2775
2523,2523
2523,1078
421,421
60,474
2775,48
2775,115
2775,3492
2775,63
2775,111
2775,6434
48,48
48,78
48,2042
48,4953
48,1608
1493,1493
813,813
1178,795
1178,1172
1178,1627
1178,957
1178,1802
1178,1882
1178,2789
1178,3020
1178,6378
1178,6544
1178,442
1178,2066
